ReefID_Name,Ocean,Country,State.Province.Island,City.Town,Year,Date,Depth,Organism.Code
179.11.98E.16.46.47S | Dreadlocks,Pacific,Fiji,Cakaudrove,Savusavu,2006,16-Sep-06,20.0,Bleaching (% of population)
179.11.98E.16.46.47S | Dreadlocks,Pacific,Fiji,Cakaudrove,Savusavu,2007,15-Jun-07,18.0,Bleaching (% of population)
179.13.505E.17.58.713S | Anthias Avenue,Pacific,Fiji,Gau,Sawaieke,2007,31-Oct-07,6.0,Bleaching (% of population)
179.13.505E.17.58.713S | Anthias Avenue,Pacific,Fiji,Gau,Sawaieke,2008,25-Nov-08,6.0,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2005,23-Oct-05,6.7,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2005,23-Oct-05,20.0,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2006,13-Apr-06,13.3,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2006,20-Apr-06,5.0,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2007,10-Feb-07,6.0,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2007,22-Feb-07,12.0,Bleaching (% of population)
179.14.507E.16.48.915S | Alice Reef,Pacific,Fiji,,,2008,14-Aug-08,8.3,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2003,17-Sep-03,6.0,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2003,22-Sep-03,11.5,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2004,14-Dec-04,6.0,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2005,8-Sep-05,10.0,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2005,8-Sep-05,16.7,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2006,16-Jun-06,10.0,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2006,19-Jun-06,17.7,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2007,13-Jul-07,9.0,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2007,2-Sep-07,17.0,Bleaching (% of population)
179.14.518E.16.48.892S | Mystery Reef,Pacific,Fiji,Cakaudrove,Savusavu,2008,12-Dec-08,10.0,Bleaching (% of population)
179.15.882E.16.49.721S | Black Beacon,Pacific,Fiji,Vanua Levu,"Savusavu, Cousteau Resort",2008,14-Apr-08,5.0,Bleaching (% of population)
179.15.9E.16.50.01S | Golden Nuggets Deep,Pacific,Fiji,,,2003,11-Aug-03,8.5,Bleaching (% of population)
179.15.9E.16.50.01S | Golden Nuggets Deep,Pacific,Fiji,,,2006,27-Feb-06,4.0,Bleaching (% of population)
179.15.9E.16.50.01S | Golden Nuggets Deep,Pacific,Fiji,,,2006,27-Feb-06,8.0,Bleaching (% of population)
179.16.723E.16.18.924S | Mali Passage,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,10-Dec-04,12.0,Bleaching (% of population)
179.16.893E.16.19.253S | Mali Passage,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,10-Dec-04,5.5,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2004,19-Apr-04,5.0,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2004,11-May-04,5.0,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2005,17-Jan-05,5.0,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2005,4-Apr-05,3.3,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2005,11-May-05,6.7,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2006,10-Feb-06,7.3,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2007,21-Jun-07,5.0,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2007,30-Jun-07,13.0,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2008,11-Mar-08,11.7,Bleaching (% of population)
179.17.12.6E.16.48.44.4S | Cousteau Lighthouse,Pacific,Fiji,Cakaudrove,Savu Savu,2008,12-Sep-08,5.0,Bleaching (% of population)
179.17.21E.16.48.73S | Golden Nuggets,Pacific,Fiji,Vanua Levu/Cakaudrove,Savusavu,2003,12-Jun-03,4.0,Bleaching (% of population)
179.17.21E.16.48.73S | Golden Nuggets,Pacific,Fiji,Vanua Levu/Cakaudrove,Savusavu,2003,2-Jul-03,3.5,Bleaching (% of population)
179.17.21E.16.48.73S | Golden Nuggets,Pacific,Fiji,Vanua Levu/Cakaudrove,Savusavu,2004,17-Oct-04,3.0,Bleaching (% of population)
179.17.21E.16.48.73S | Golden Nuggets,Pacific,Fiji,Vanua Levu/Cakaudrove,Savusavu,2004,17-Oct-04,7.5,Bleaching (% of population)
179.17.21E.16.48.73S | Golden Nuggets,Pacific,Fiji,Vanua Levu/Cakaudrove,Savusavu,2005,14-Mar-05,4.0,Bleaching (% of population)
179.17.21E.16.48.74S | Cousteau Jetty shallow,Pacific,Fiji,Cakaudrove,Savusavu,2003,30-Jul-03,1.5,Bleaching (% of population)
179.17.21E.16.48.74S | Cousteau Jetty shallow,Pacific,Fiji,Cakaudrove,Savusavu,2003,31-Jul-03,5.0,Bleaching (% of population)
179.17.21E.16.48.74S | Cousteau Jetty shallow,Pacific,Fiji,Cakaudrove,Savusavu,2004,15-Jun-04,1.0,Bleaching (% of population)
179.17.21E.16.48.74S | Cousteau Jetty shallow,Pacific,Fiji,Cakaudrove,Savusavu,2005,20-Jun-05,1.0,Bleaching (% of population)
179.17.21E.16.48.74S | Cousteau Jetty shallow,Pacific,Fiji,Cakaudrove,Savusavu,2006,8-Oct-06,2.7,Bleaching (% of population)
179.17.21E.16.48.74S | Cousteau Jetty shallow,Pacific,Fiji,Cakaudrove,Savusavu,2007,28-May-07,3.0,Bleaching (% of population)
179.17.86E.16.19.462S | Mali Reef,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,11-Dec-04,5.0,Bleaching (% of population)
179.19.804E.16.21.393S | Yanu Somila,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,11-Dec-04,9.0,Bleaching (% of population)
179.20.145W.17.40.39S | Barracuda Point,Pacific,Fiji,Cakaudrove,Savusavu,2006,10-Jul-06,17.5,Bleaching (% of population)
179.29.954E.16.10.471S | Sausau Passage Back Reef,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,12-Dec-04,3.0,Bleaching (% of population)
"179.3.64E.17.6.79S | Back Reef, Magic Mushrooms, South Save-a-Tack",Pacific,Fiji,Vanua Levu,Namena,2006,17-May-06,10.0,Bleaching (% of population)
179.33.04E.16.12.913S | Nukuvadra Island,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,12-Dec-04,5.0,Bleaching (% of population)
179.45.24E.16.09.794S | Tilagica (Navosi) Passage,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,13-Dec-04,12.0,Bleaching (% of population)
179.46.081E.16.09.29S | Tilagica Inner Reef,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,13-Dec-04,3.0,Bleaching (% of population)
179.50.31.3E.16.48.40.4S | Waitabu MPA reef flat,Pacific,Fiji,,Taveuni,2004,20-Jan-04,2.0,Bleaching (% of population)
179.50.48.2E.16.48.55.5S | Waitabu Fishing Grounds,Pacific,Fiji,,Taveuni,2004,19-Jan-04,2.0,Bleaching (% of population)
179.51.561W.16.48.874S | Blue Ribbon Eel Reef,Pacific,Fiji,Taveuni,Somosomo Straits/Aquatrek,2005,13-Mar-05,10.0,Bleaching (% of population)
179.54.08E.16.47.92S | Great White Wall,Pacific,Fiji,Taveuni,Garden Island Resort,2003,8-Sep-03,8.0,Bleaching (% of population)
179.54.08E.16.47.92S | Great White Wall,Pacific,Fiji,Taveuni,Garden Island Resort,2004,24-Jan-04,11.0,Bleaching (% of population)
179.54.08E.16.47.92S | Great White Wall,Pacific,Fiji,Taveuni,Garden Island Resort,2006,4-Feb-06,12.0,Bleaching (% of population)
179.54.08E.16.47.92S | Great White Wall,Pacific,Fiji,Taveuni,Garden Island Resort,2007,17-Feb-07,12.0,Bleaching (% of population)
179.55.79E.16.46.74S | Small White Wall,Pacific,Fiji,Taveuni,Garden Island Resort,2004,23-Jan-04,11.0,Bleaching (% of population)
179.55.79E.16.46.78S | The Corner,Pacific,Fiji,Taveuni,Garden Island Resort,2004,22-Jan-04,12.0,Bleaching (% of population)
179.56.39E.16.45.52.2S | Rainbow's End (back of Jerry's Jelly),Pacific,Fiji,Taveuni,Aquatrek GIR,2006,5-Feb-06,12.0,Bleaching (% of population)
179.56.65E.16.45.75S | Blue Ribbon Eel Reef,Pacific,Fiji,Taveuni,Garden Island Resort,2004,23-Jan-04,10.0,Bleaching (% of population)
179.56.65E.16.45.87S | Jerry's Jelly,Pacific,Fiji,Taveuni,Garden Island Resort,2004,22-Jan-04,9.0,Bleaching (% of population)
179.56.65E.16.45.87S | Jerry's Jelly,Pacific,Fiji,Taveuni,Garden Island Resort,2006,5-Feb-06,13.0,Bleaching (% of population)
179.56.65E.16.45.87S | Jerry's Jelly,Pacific,Fiji,Taveuni,Garden Island Resort,2007,18-Feb-07,10.0,Bleaching (% of population)
179.56.65E.16.45.91S | Sem's Point,Pacific,Fiji,Taveuni,"Rainbow Reef, near Blue Ribbon Eel Reef",2003,8-Sep-03,10.0,Bleaching (% of population)
179.56.72E.16.45.85S | Sem's Point (Blue Ribbon Eel),Pacific,Fiji,Taveuni,Garden Island Resort,2004,24-Jan-04,11.0,Bleaching (% of population)
179.9.217E.16.22.508S | Talailau,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,14-Dec-04,6.0,Bleaching (% of population)
179.9.217E.16.22.508S | Talailau,Pacific,Fiji,Vanua Levu,Cakau Levu,2004,14-Dec-04,10.0,Bleaching (% of population)
18N64W2 | Diamond Reef,Atlantic,BVI,Great Camanoe,,2003,24-Jun-03,3.0,Bleaching (% of population)
18N64W2 | Diamond Reef,Atlantic,BVI,Great Camanoe,,2003,24-Jun-03,10.0,Bleaching (% of population)
22S166E6 | Bonne Anse,Pacific,New Caledonia,Prony Bay,,2003,7-Dec-03,4.0,Bleaching (% of population)
22S166E6 | Bonne Anse,Pacific,New Caledonia,Prony Bay,,2004,4-Dec-04,4.0,Bleaching (% of population)
22S166E6 | Bonne Anse,Pacific,New Caledonia,Prony Bay,,2005,17-Dec-05,4.0,Bleaching (% of population)
22S166E6 | Bonne Anse,Pacific,New Caledonia,Prony Bay,,2007,27-Jan-07,4.0,Bleaching (% of population)
22S166E6 | Bonne Anse,Pacific,New Caledonia,Prony Bay,,2008,10-Feb-08,4.0,Bleaching (% of population)
22S166E7 | Casy,Pacific,New Caledonia,Prony Bay,,2003,6-Dec-03,3.5,Bleaching (% of population)
22S166E7 | Casy,Pacific,New Caledonia,Prony Bay,,2004,4-Dec-04,3.5,Bleaching (% of population)
22S166E7 | Casy,Pacific,New Caledonia,Prony Bay,,2005,17-Dec-05,3.5,Bleaching (% of population)
22S166E7 | Casy,Pacific,New Caledonia,Prony Bay,,2007,27-Jan-07,5.0,Bleaching (% of population)
22S166E7 | Casy,Pacific,New Caledonia,Prony Bay,,2008,10-Feb-08,5.0,Bleaching (% of population)
32.26.52.2W.3.51.15.4S | Ze Ramos,Atlantic,Brazil,Pernambuco,Fernando de Noronha,2005,9-Jul-05,10.0,Bleaching (% of population)
32.41.17E.27.31.14S | Central Two-Mile Reef,Indian,South Africa,KwaZulu-Natal,Sodwana Bay,2005,15-Oct-05,16.0,Bleaching (% of population)
32.41.23E.27.31.11S | Northern outer Two-Mile Reef,Indian,South Africa,KwaZulu-Natal,Sodwana Bay,2005,15-Oct-05,14.5,Bleaching (% of population)
32.41.9E.27.31.12S | Inner Central Two-Mile Reef,Indian,South Africa,KwaZulu-Natal,Sodwana Bay,2005,16-Oct-05,10.3,Bleaching (% of population)
32.44239W.03.84592S | Laje Dois Irmaos,Atlantic,Brazil,Pernambuco,Fernando de Noronha,2003,24-Mar-03,17.4,Bleaching (% of population)
32.445060W.3.853190S | Sancho,Atlantic,Brazil,Pernambuco,Fernando de Noronha,2005,9-Jul-05,16.0,Bleaching (% of population)
33.49.844E.27.17.685N | El Fanadir,Red Sea,Egypt,,Hurghada,2008,20-Mar-08,11.0,Bleaching (% of population)
33.53.266E.27.16.024N | Torfa Fanous East,Red Sea,Egypt,,Hurghada,2008,20-Mar-08,12.0,Bleaching (% of population)
33.55.25.9E.27.00.44.4N | Disha outside,Red Sea,Egypt,,,2008,3-Aug-08,10.0,Bleaching (% of population)
33.57.12E.27.12.52N | Falfuela,Red Sea,Egypt,Red Sea,Hurghada,2006,19-Apr-06,9.0,Bleaching (% of population)
33.801990W.3.857216N | Barretao,Atlantic,Brazil,,,2003,25-Mar-03,4.5,Bleaching (% of population)
33.818726W.3.860387N | False Barreta,Atlantic,Brazil,,,2003,13-Jun-03,4.2,Bleaching (% of population)
33.823144W.3.861218N | Barretinha,Atlantic,Brazil,,,2003,12-Jun-03,3.0,Bleaching (% of population)
34.14.46.5E.26.9.26.7N | El Quadim Bay inside the bay (QUAE 02),Red Sea,Egypt,Red Sea,El Quseir,2005,8-Oct-05,5.0,Bleaching (% of population)
34.14.46.5E.26.9.26.7N | El Quadim Bay inside the bay (QUAE 02),Red Sea,Egypt,Red Sea,El Quseir,2005,8-Oct-05,10.0,Bleaching (% of population)
34.14.47.4E.26.9.21.9N | El Quadim Bay inside the bay (QUAE 03),Red Sea,Egypt,Red Sea,El Quseir,2005,9-Oct-05,7.5,Bleaching (% of population)
34.14.48.2E.26.9.41N | El Quadim Bay outside the bay (QUAE 01),Red Sea,Egypt,Red Sea,El Quseir,2005,9-Oct-05,10.0,Bleaching (% of population)
34.14.48.2E.26.9.41N | El Quadim Bay outside the bay (QUAE 01),Red Sea,Egypt,Red Sea,El Quseir,2005,14-Oct-05,5.0,Bleaching (% of population)
34.14.56.1E.26.9.26.9N | El Quadim Bay outside the bay (QUAE 04),Red Sea,Egypt,Red Sea,El Quseir,2005,10-Oct-05,10.0,Bleaching (% of population)
34.14.56.1E.26.9.26.9N | El Quadim Bay outside the bay (QUAE 04),Red Sea,Egypt,Red Sea,El Quseir,2005,17-Oct-05,5.0,Bleaching (% of population)
34.15.40.2E.27.47.38.2N | Ras Ghozlani,Red Sea,Egypt,Sinai,Sharm el Sheikh,2003,4-Oct-03,10.0,Bleaching (% of population)
34.18.3.4E.27.50.53.1N | Ras Katy,Red Sea,Egypt,,Sharm el Sheikh,2003,7-Jun-03,10.0,Bleaching (% of population)
34.22.0E27.55.0N | Far Garden,Red Sea,Egypt,,Sharm el Sheikh,2003,11-Jun-03,10.0,Bleaching (% of population)
34.24.57.3E.27.57.48.4N | Ras Bob/Ras Nasrani,Red Sea,Egypt,Sinai,Sharm el Sheikh,2003,1-Oct-03,10.0,Bleaching (% of population)
34.25.33.8E.27.58.18.66N | Ras Gamila,Red Sea,Egypt,,Sharm el Sheikh,2003,12-Jun-03,10.0,Bleaching (% of population)
34.25.59.6E.28.21.12.7N | Gabr el Bint North,Red Sea,Egypt,South Sinai,Dahab,2004,17-Nov-04,5.0,Bleaching (% of population)
34.25.59.6E.28.21.12.7N | Gabr el Bint North,Red Sea,Egypt,South Sinai,Dahab,2005,1-Aug-05,10.0,Bleaching (% of population)
34.25.59.6E.28.21.12.7N | Gabr el Bint North,Red Sea,Egypt,South Sinai,Dahab,2006,24-Jul-06,9.5,Bleaching (% of population)
34.25.59E.28.21.12N | Gabr el Bint South,Red Sea,Egypt,South Sinai,Dahab,2004,24-Nov-04,5.0,Bleaching (% of population)
34.25.59E.28.21.12N | Gabr el Bint South,Red Sea,Egypt,South Sinai,Dahab,2004,24-Nov-04,10.0,Bleaching (% of population)
34.26.013E.28.26.151N | Three Pools,Red Sea,Egypt,South Sinai,Dahab,2005,26-Jul-05,11.0,Bleaching (% of population)
34.26.013E.28.26.151N | Three Pools,Red Sea,Egypt,South Sinai,Dahab,2006,25-Jul-06,4.0,Bleaching (% of population)
34.26.013E.28.26.151N | Three Pools,Red Sea,Egypt,South Sinai,Dahab,2006,29-Jul-06,9.3,Bleaching (% of population)
34.26.45.97E.28.22.27.94N | Gabr el-Bint,Red Sea,Egypt,South Sinai,Dahab,2007,27-Aug-07,10.0,Bleaching (% of population)
34.26.45.97E.28.22.27.94N | Gabr el-Bint,Red Sea,Egypt,South Sinai,Dahab,2007,2-Sep-07,5.0,Bleaching (% of population)
34.27.128E.27.59.067N | Gordon Reef Tiran,Red Sea,Egypt,Sinai,Sharm el Sheik,2007,22-May-07,10.0,Bleaching (% of population)
34.27.20.2E.28.26.6.6N | 3 Islands,Red Sea,Egypt,Sinai,Dahab,2004,29-Nov-04,6.0,Bleaching (% of population)
34.27.22E.28.25.37.46N | Umm Sid,Red Sea,Egypt,South Sinai,Dahab,2007,1-Sep-07,10.0,Bleaching (% of population)
34.27.442E.28.25.247N | Umm Sid,Red Sea,Egypt,South Sinai,Dahab,2006,1-Aug-06,10.0,Bleaching (% of population)
34.27.54.4E.28.26.27.4N | Moray Garden,Red Sea,Egypt,Sinai,Dahab,2004,21-Nov-04,10.0,Bleaching (% of population)
34.27.554E.28.26.273N | Dahab Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2004,3-May-04,4.0,Bleaching (% of population)
34.27.554E.28.26.273N | Dahab Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2004,3-May-04,11.0,Bleaching (% of population)
34.27.554E.28.26.273N | Dahab Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2004,7-May-04,11.0,Bleaching (% of population)
34.27.554E.28.26.273N | Dahab Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2005,30-Jul-05,10.0,Bleaching (% of population)
34.27.554E.28.26.273N | Dahab Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2006,15-Aug-06,10.0,Bleaching (% of population)
34.27.554E.28.26.273N | Dahab Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2006,15-Aug-06,15.0,Bleaching (% of population)
34.28.20.2E.28.00.21.4N | Jackson Reef Tiran,Red Sea,Egypt,,Sharm,2003,13-Jun-03,10.0,Bleaching (% of population)
34.28.20.2E.28.00.21.4N | Jackson Reef Tiran,Red Sea,Egypt,,Sharm,2003,3-Oct-03,10.0,Bleaching (% of population)
34.28.20.2E.28.00.21.4N | Jackson Reef Tiran,Red Sea,Egypt,,Sharm,2004,9-Sep-04,10.0,Bleaching (% of population)
34.28.422E.28.0.359N | Jackson Reef Tiran,Red Sea,Egypt,Sinai,Sharm el Sheik,2007,23-May-07,10.0,Bleaching (% of population)
34.30.42.1E.28.28.38.3N | Islands,Red Sea,Egypt,Sinai,Dahab,2004,28-Nov-04,5.0,Bleaching (% of population)
34.30.977E.28.32.535N | Abu Helal,Red Sea,Egypt,South Sinai,Dahab,2007,21-Aug-07,5.0,Bleaching (% of population)
34.30.977E.28.32.535N | Abu Helal,Red Sea,Egypt,South Sinai,Dahab,2007,21-Aug-07,10.0,Bleaching (% of population)
34.31.08E.28.33.10.1N | Abu Talha,Red Sea,Egypt,South Sinai,Dahab,2003,29-May-03,5.0,Bleaching (% of population)
34.31.08E.28.33.10.1N | Abu Talha,Red Sea,Egypt,South Sinai,Dahab,2005,27-Jul-05,5.0,Bleaching (% of population)
34.31.08E.28.33.10.1N | Abu Talha,Red Sea,Egypt,South Sinai,Dahab,2005,27-Jul-05,10.5,Bleaching (% of population)
34.31.08E.28.33.10.1N | Abu Talha,Red Sea,Egypt,South Sinai,Dahab,2006,2-Aug-06,10.0,Bleaching (% of population)
34.31.1.18E.28.29.35.23N | Mashraba- Nesima,Red Sea,Egypt,South Sinai,Dahab,2007,25-Aug-07,5.0,Bleaching (% of population)
34.31.12.8E.28.30.18.4N | Eel Garden North,Red Sea,Egypt,Sinai,Dahab,2004,25-Nov-04,5.0,Bleaching (% of population)
34.31.13.1E.28.33.15.5N | Canyon South- Coral Garden,Red Sea,Egypt,South Sinai,Dahab,2004,15-Nov-04,5.5,Bleaching (% of population)
34.31.13.1E.28.33.15.5N | Canyon South- Coral Garden,Red Sea,Egypt,South Sinai,Dahab,2005,6-Aug-05,8.0,Bleaching (% of population)
34.31.13.1E.28.33.15.5N | Canyon South- Coral Garden,Red Sea,Egypt,South Sinai,Dahab,2007,24-Aug-07,10.0,Bleaching (% of population)
34.31.229E.28.29.93N | Dahab Lighthouse,Red Sea,Egypt,,,2005,5-Aug-05,8.5,Bleaching (% of population)
34.31.229E.28.29.93N | Dahab Lighthouse,Red Sea,Egypt,,,2006,27-Jul-06,8.3,Bleaching (% of population)
34.31.260E.28.33.290N | Canyon North,Red Sea,Egypt,South Sinai,Dahab,2007,24-Aug-07,10.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2004,8-May-04,5.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2005,29-Jul-05,6.5,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2005,29-Jul-05,10.4,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2006,28-Jul-06,6.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2006,30-Jul-06,9.5,Bleaching (% of population)
34.31.7.6E.28.33.7.6N | Abu Talha,Red Sea,Egypt,South Sinai,Dahab,2004,16-Nov-04,10.0,Bleaching (% of population)
34.31E.28.29N | Islands,Red Sea,Egypt,South Sinai,Dahab,2004,22-Nov-04,3.0,Bleaching (% of population)
34.31E.28.29N | Islands,Red Sea,Egypt,South Sinai,Dahab,2004,22-Nov-04,8.0,Bleaching (% of population)
34.32.211E.28.34.364N | Blue Hole,Red Sea,Egypt,South Sinai,Dahab,2007,26-Aug-07,5.0,Bleaching (% of population)
34.32.211E.28.34.364N | Blue Hole,Red Sea,Egypt,South Sinai,Dahab,2007,26-Aug-07,10.0,Bleaching (% of population)
34.33.35.6E.28.36.53.4N | Ras Abu Ghaloum North,Red Sea,Egypt,South Sinai,Dahab,2004,26-Nov-04,5.0,Bleaching (% of population)
34.33.35.6E.28.36.53.4N | Ras Abu Ghaloum North,Red Sea,Egypt,South Sinai,Dahab,2004,26-Nov-04,10.0,Bleaching (% of population)
34.33.35E.28.36.53N | Ras Abu Ghaloum South,Red Sea,Egypt,Sinai,Dahab,2004,19-Nov-04,5.0,Bleaching (% of population)
34.33.35E.28.36.53N | Ras Abu Ghaloum South,Red Sea,Egypt,Sinai,Dahab,2004,19-Nov-04,10.0,Bleaching (% of population)
34.4.19.03E.26.30.37.32N | Kalawy B,Red Sea,Egypt,,Safaga,2008,7-Mar-08,5.0,Bleaching (% of population)
34.4.19.03E.26.30.37.32N | Kalawy B,Red Sea,Egypt,,Safaga,2008,8-Mar-08,10.0,Bleaching (% of population)
34.4.21.44E.26.30.30.98N | Kalawy A,Red Sea,Egypt,,Safaga,2008,5-Mar-08,10.0,Bleaching (% of population)
34.4.21.44E.26.30.30.98N | Kalawy A,Red Sea,Egypt,,Safaga,2008,6-Mar-08,5.0,Bleaching (% of population)
34.41.39E.25.25.05N | Marsa Shuni North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,23-May-04,7.5,Bleaching (% of population)
34.44.14E.25.20.40N | Marsa Abu Dabab North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,1-Nov-04,5.0,Bleaching (% of population)
34.44.14E.25.20.40N | Marsa Abu Dabab North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,1-Nov-04,11.0,Bleaching (% of population)
34.48.35.2E.25.12.23.2N | Gebel el Rosas North,Red Sea,Egypt,Red Sea,Marsa Alam,2005,28-Sep-05,5.0,Bleaching (% of population)
34.50.31.7E.25.10.26.7N | Marsa Assalaya North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,16-May-04,6.0,Bleaching (% of population)
34.50.31.7E.25.10.26.7N | Marsa Assalaya North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,16-May-04,12.0,Bleaching (% of population)
34.50.31.7E.25.10.26.7N | Marsa Assalaya North,Red Sea,Egypt,Red Sea,Marsa Alam,2005,24-Mar-05,5.0,Bleaching (% of population)
34.50.31.7E.25.10.26.7N | Marsa Assalaya North,Red Sea,Egypt,Red Sea,Marsa Alam,2007,2-Oct-07,5.0,Bleaching (% of population)
34.50.31.7E.25.10.26.7N | Marsa Assalaya North,Red Sea,Egypt,Red Sea,Marsa Alam,2007,2-Oct-07,11.0,Bleaching (% of population)
34.51.11.8E.25.9.22.8N | Marsa Egla North,Red Sea,Egypt,Red Sea,Marsa Alam,2005,25-Sep-05,4.0,Bleaching (% of population)
34.51.11.8E.25.9.22.8N | Marsa Egla North,Red Sea,Egypt,Red Sea,Marsa Alam,2007,17-Jun-07,6.0,Bleaching (% of population)
34.55.36.4E.25.0.49.9N | Marsa Samadai North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,22-May-04,8.0,Bleaching (% of population)
34.55.36.4E.25.0.49.9N | Marsa Samadai North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,14-Sep-04,5.0,Bleaching (% of population)
34.55.36.4E.25.0.49.9N | Marsa Samadai North,Red Sea,Egypt,Red Sea,Marsa Alam,2004,14-Sep-04,11.0,Bleaching (% of population)
34.55.36.4E.25.0.49.9N | Marsa Samadai North,Red Sea,Egypt,Red Sea,Marsa Alam,2005,23-Mar-05,5.5,Bleaching (% of population)
34.55.36.4E.25.0.49.9N | Marsa Samadai North,Red Sea,Egypt,Red Sea,Marsa Alam,2007,1-Oct-07,6.0,Bleaching (% of population)
34.55.36.4E.25.0.49.9N | Marsa Samadai North,Red Sea,Egypt,Red Sea,Marsa Alam,2007,1-Oct-07,12.0,Bleaching (% of population)
