Reef_info,Lat_Long,Location,Year_Date,Depth_and_Org,Segment_counts,Errors?,What errors?
157.26.13E.8.43.8S | Station 1,"8.0,43.0,8.0,S | 157.0,26.0,13.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.222E.8.42.784S | Station 1,"8.0,42.0,47.0,S | 157.0,26.0,13.3,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:29-Sep-06,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.222E.8.42.784S | Station 1,"8.0,42.0,47.0,S | 157.0,26.0,13.3,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:29-Sep-06,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.25.8E.8.42.34.2S | Number 4,"8.0,42.0,34.2,S | 157.0,26.0,25.8,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:18-Aug-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.25.8E.8.42.34.2S | Number 4,"8.0,42.0,34.2,S | 157.0,26.0,25.8,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:18-Aug-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.25.8E.8.42.34.2S | Number 4,"8.0,42.0,34.2,S | 157.0,26.0,25.8,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:6-Jul-06,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.25.8E.8.42.34.2S | Number 4,"8.0,42.0,34.2,S | 157.0,26.0,25.8,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:6-Jul-06,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.54.2E.8.42.14.9S | Plantation,"8.0,42.0,14.9,S | 157.0,26.0,54.2,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.54.2E.8.42.14.9S | Plantation,"8.0,42.0,14.9,S | 157.0,26.0,54.2,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.54.2E.8.42.14.9S | Plantation,"8.0,42.0,14.9,S | 157.0,26.0,54.2,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:6-Jul-06,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.26.54.2E.8.42.14.9S | Plantation,"8.0,42.0,14.9,S | 157.0,26.0,54.2,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:6-Jul-06,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"157.26.54.7E.8.43.32.5S | No. 5, Site 1","8.0,43.0,32.5,S | 157.0,26.0,54.7,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:19-Oct-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"157.26.54.7E.8.43.32.5S | No. 5, Site 1","8.0,43.0,32.5,S | 157.0,26.0,54.7,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:19-Oct-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"157.26.55.8E.8.43.33.8S | No. 5, Site 2","8.0,43.0,33.8,S | 157.0,26.0,55.8,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:20-Oct-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"157.26.55.8E.8.43.33.8S | No. 5, Site 2","8.0,43.0,33.8,S | 157.0,26.0,55.8,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:20-Oct-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.29.27.9E.8.42.34.3S | Singi 1,"8.0,42.0,34.3,S | 157.0,29.0,27.9,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.29.27.9E.8.42.34.3S | Singi 1,"8.0,42.0,34.3,S | 157.0,29.0,27.9,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.29.27.9E.8.42.34.3S | Singi 1,"8.0,42.0,34.3,S | 157.0,29.0,27.9,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:5-Jul-06,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.29.27.9E.8.42.34.3S | Singi 1,"8.0,42.0,34.3,S | 157.0,29.0,27.9,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:5-Jul-06,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.2E.8.42.27.8S | Singi 3,"8.0,42.0,27.8,S | 157.0,30.0,2.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.2E.8.42.27.8S | Singi 3,"8.0,42.0,27.8,S | 157.0,30.0,2.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:17-Aug-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.2E.8.42.27.8S | Singi 3,"8.0,42.0,27.8,S | 157.0,30.0,2.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:5-Jul-06,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.2E.8.42.27.8S | Singi 3,"8.0,42.0,27.8,S | 157.0,30.0,2.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:5-Jul-06,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.2E.8.42.27.8S | Singi 3,"8.0,42.0,27.8,S | 157.0,30.0,2.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:29-Sep-06,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.2E.8.42.27.8S | Singi 3,"8.0,42.0,27.8,S | 157.0,30.0,2.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2006:29-Sep-06,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.59E.8.45.18.1S | Soe,"8.0,45.0,18.1,S | 157.0,30.0,59.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:19-Oct-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.30.59E.8.45.18.1S | Soe,"8.0,45.0,18.1,S | 157.0,30.0,59.0,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:19-Oct-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.33.51.3E.8.46.14S | Fiha,"8.0,46.0,14.0,S | 157.0,33.0,51.3,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:19-Oct-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.33.51.3E.8.46.14S | Fiha,"8.0,46.0,14.0,S | 157.0,33.0,51.3,E",Solomon Islands / Western Province / Tetepare Island / Pacific,2005:19-Oct-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.40.9.6W.21.19.11.2N | Makai Range,"21.0,19.0,11.2,N | 157.0,40.0,9.6,W",USA-HI / Oahu / Waimanalo / Pacific,2008:29-Nov-08,5.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.40.9.6W.21.19.11.2N | Makai Range,"21.0,19.0,11.2,N | 157.0,40.0,9.6,W",USA-HI / Oahu / Waimanalo / Pacific,2008:29-Nov-08,5.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.42.52.23W.21.23.34.36N | Lanikai,"21.0,23.0,34.4,N | 157.0,42.0,52.2,W",USA-HI / Oahu / Lanikai / Pacific,2004:14-Feb-04,1.2-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.42.52.23W.21.23.34.36N | Lanikai,"21.0,23.0,34.4,N | 157.0,42.0,52.2,W",USA-HI / Oahu / Lanikai / Pacific,2004:14-Feb-04,1.2-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.47.854W.21.15.392N | Ka'alawai (Black Point),"21.0,15.0,23.5,N | 157.0,47.0,51.2,W",USA-HI / Oahu / Honolulu / Pacific,2005:26-Feb-05,1.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.47.854W.21.15.392N | Ka'alawai (Black Point),"21.0,15.0,23.5,N | 157.0,47.0,51.2,W",USA-HI / Oahu / Honolulu / Pacific,2005:26-Feb-05,1.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.48.30W.21.26.27N | He'eia State Park,"21.0,26.0,27.0,N | 157.0,48.0,30.0,W",USA-HI / Oahu / Kaneohe / Pacific,2004:12-Dec-04,1.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.48.30W.21.26.27N | He'eia State Park,"21.0,26.0,27.0,N | 157.0,48.0,30.0,W",USA-HI / Oahu / Kaneohe / Pacific,2004:12-Dec-04,1.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.49.21.5W.21.16.9.8N | Waikiki Small Groin Transect 2,"21.0,16.0,9.8,N | 157.0,49.0,21.5,W",USA-HI / Oahu / Honolulu / Pacific,2008:28-Mar-08,1.5-Bleaching (% of colony),S1=0.0; S2=1.0; S3=1.0; S4=1.0,False,
157.49.21.5W.21.16.9.8N | Waikiki Small Groin Transect 2,"21.0,16.0,9.8,N | 157.0,49.0,21.5,W",USA-HI / Oahu / Honolulu / Pacific,2008:28-Mar-08,1.5-Bleaching (% of population),S1=0.0; S2=1.0; S3=2.0; S4=1.0,False,
157.49.359W.21.16.164N | Waikiki Small Groin Transect 1,"21.0,16.0,9.8,N | 157.0,49.0,21.5,W",USA-HI / Oahu / Honolulu / Pacific,2008:28-Mar-08,1.5-Bleaching (% of colony),S1=5.0; S2=20.0; S3=5.0; S4=15.0,False,
157.49.359W.21.16.164N | Waikiki Small Groin Transect 1,"21.0,16.0,9.8,N | 157.0,49.0,21.5,W",USA-HI / Oahu / Honolulu / Pacific,2008:28-Mar-08,1.5-Bleaching (% of population),S1=10.0; S2=20.0; S3=5.0; S4=20.0,False,
157.49.446W.21.16.134N | Waikiki MLCD/Waikiki Natatorium,"21.0,16.0,8.0,N | 157.0,49.0,26.8,W",USA-HI / Oahu / Honolulu / Pacific,2007:15-Dec-07,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.49.446W.21.16.134N | Waikiki MLCD/Waikiki Natatorium,"21.0,16.0,8.0,N | 157.0,49.0,26.8,W",USA-HI / Oahu / Honolulu / Pacific,2007:15-Dec-07,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.49.446W.21.16.134N | Waikiki MLCD/Waikiki Natatorium,"21.0,16.0,8.0,N | 157.0,49.0,26.8,W",USA-HI / Oahu / Honolulu / Pacific,2008:9-Mar-08,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.49.446W.21.16.134N | Waikiki MLCD/Waikiki Natatorium,"21.0,16.0,8.0,N | 157.0,49.0,26.8,W",USA-HI / Oahu / Honolulu / Pacific,2008:9-Mar-08,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.49.446W.21.16.185N | Waikiki Small Groin,"21.0,16.0,11.1,N | 157.0,49.0,26.8,W",USA-HI / Oahu / nan / Pacific,2007:25-Mar-07,1.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.49.446W.21.16.185N | Waikiki Small Groin,"21.0,16.0,11.1,N | 157.0,49.0,26.8,W",USA-HI / Oahu / nan / Pacific,2007:25-Mar-07,1.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"157.50.363W.21.16.428N | Turtle Canyon, Waikiki","21.0,16.0,25.7,N | 157.0,50.0,21.8,W",USA-HI / Oahu / Honolulu / Pacific,2004:30-Oct-04,8.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"157.50.363W.21.16.428N | Turtle Canyon, Waikiki","21.0,16.0,25.7,N | 157.0,50.0,21.8,W",USA-HI / Oahu / Honolulu / Pacific,2004:30-Oct-04,8.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
157.50.45.4W.21.33.0.9N | Kaaawa,"21.0,33.0,0.9,N | 157.0,50.0,45.4,W",USA-HI / Oahu / Kaaawa / Pacific,2007:28-Jul-07,1.0-Bleaching (% of colony),S1=0.0; S2=50.0; S3=35.0; S4=35.0,False,
157.50.45.4W.21.33.0.9N | Kaaawa,"21.0,33.0,0.9,N | 157.0,50.0,45.4,W",USA-HI / Oahu / Kaaawa / Pacific,2007:28-Jul-07,1.0-Bleaching (% of population),S1=0.0; S2=10.0; S3=10.0; S4=10.0,False,
"157.50.53W.21.33.14N | Ka'a'awa, O'ahu","21.0,33.0,14.1,N | 157.0,50.0,53.2,W",USA-HI / Oahu / Ka'a'awa / Pacific,2005:27-Feb-05,1.7-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,substrate incomplete
"157.50.53W.21.33.14N | Ka'a'awa, O'ahu","21.0,33.0,14.1,N | 157.0,50.0,53.2,W",USA-HI / Oahu / Ka'a'awa / Pacific,2005:27-Feb-05,1.7-Bleaching (% of population),S1=0.06; S2=0.0; S3=0.0; S4=0.0,True,substrate incomplete
157.82595W.21.47062N | Kaneohe Bay Patch Reef Green 15 Channel Marker,"21.0,28.0,14.2,N | 157.0,49.0,33.4,W",USA-HI / Oahu / Kaneohe / Pacific,2007:4-Aug-07,1.5-Bleaching (% of colony),S1=1.0; S2=0.0; S3=0.0; S4=0.0,False,
157.82595W.21.47062N | Kaneohe Bay Patch Reef Green 15 Channel Marker,"21.0,28.0,14.2,N | 157.0,49.0,33.4,W",USA-HI / Oahu / Kaneohe / Pacific,2007:4-Aug-07,1.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.02.411W.21.40.613N | Sunset Point,"21.0,40.0,36.8,N | 158.0,2.0,24.7,W",USA-HI / Oahu / Haleiwa / Pacific,2003:28-Jun-03,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.02.411W.21.40.613N | Sunset Point,"21.0,40.0,36.8,N | 158.0,2.0,24.7,W",USA-HI / Oahu / Haleiwa / Pacific,2003:28-Jun-03,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.02.7W.21.40.5N | Sunset Beach (Val's Reef),"21.0,40.0,30.0,N | 158.0,2.0,42.0,W",USA-HI / Oahu / Haleiwa / Pacific,2004:4-Sep-04,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.02.7W.21.40.5N | Sunset Beach (Val's Reef),"21.0,40.0,30.0,N | 158.0,2.0,42.0,W",USA-HI / Oahu / Haleiwa / Pacific,2004:4-Sep-04,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.11.663W.21.26.857N | Poka'i Bay (District IV Substation),"21.0,26.0,51.4,N | 158.0,11.0,39.8,W",USA-HI / Oahu / Waianae / Pacific,2004:19-Jun-04,3.0-Bleaching (% of colony),S1=5.0; S2=0.0; S3=0.0; S4=0.0,False,
158.11.663W.21.26.857N | Poka'i Bay (District IV Substation),"21.0,26.0,51.4,N | 158.0,11.0,39.8,W",USA-HI / Oahu / Waianae / Pacific,2004:19-Jun-04,3.0-Bleaching (% of population),S1=10.0; S2=5.0; S3=0.0; S4=0.0,False,
158.3.53.7W.21.38.51.7N | Three Tables,"21.0,38.0,51.7,N | 158.0,3.0,53.7,W",USA-HI / Oahu / Haleiwa / Pacific,2008:15-Jun-08,7.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.3.53.7W.21.38.51.7N | Three Tables,"21.0,38.0,51.7,N | 158.0,3.0,53.7,W",USA-HI / Oahu / Haleiwa / Pacific,2008:15-Jun-08,7.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.3.837W.21.39.158N | Sharks Cove,"21.0,39.0,9.5,N | 158.0,3.0,50.2,W",USA-HI / Oahu / Haleiwa / Pacific,2008:29-Jun-08,9.0-Bleaching (% of colony),S1=5.0; S2=5.0; S3=5.0; S4=5.0,False,
158.3.837W.21.39.158N | Sharks Cove,"21.0,39.0,9.5,N | 158.0,3.0,50.2,W",USA-HI / Oahu / Haleiwa / Pacific,2008:29-Jun-08,9.0-Bleaching (% of population),S1=5.0; S2=5.0; S3=5.0; S4=5.0,False,
158.57.5W.19.17.4S | Southwest Manuae,"19.0,17.0,24.0,S | 158.0,57.0,30.0,W",Cook Islands / Manuae / nan / Pacific,2005:8-Sep-05,10.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.57.5W.19.17.4S | Southwest Manuae,"19.0,17.0,24.0,S | 158.0,57.0,30.0,W",Cook Islands / Manuae / nan / Pacific,2005:8-Sep-05,10.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.58.5W.19.16.1S | Northwest Corner,"19.0,16.0,6.0,S | 158.0,58.0,30.0,W",Cook Islands / Manuae / nan / Pacific,2005:8-Sep-05,10.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.58.5W.19.16.1S | Northwest Corner,"19.0,16.0,6.0,S | 158.0,58.0,30.0,W",Cook Islands / Manuae / nan / Pacific,2005:8-Sep-05,10.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.6.40.6W.21.35.36N | Alii Beach,"21.0,35.0,36.0,N | 158.0,6.0,40.6,W",USA-HI / Oahu / Haleiwa / Pacific,2004:26-Jun-04,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.6.40.6W.21.35.36N | Alii Beach,"21.0,35.0,36.0,N | 158.0,6.0,40.6,W",USA-HI / Oahu / Haleiwa / Pacific,2004:26-Jun-04,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
158.7.83W.21.21.202N | Electric Beach,"21.0,21.0,12.1,N | 158.0,7.0,49.8,W",USA-HI / Oahu / Waianae / Pacific,2009:9-Aug-09,4.0-Bleaching (% of colony),S1=0.0; S2=10.0; S3=10.0; S4=0.0,False,
158.7.83W.21.21.202N | Electric Beach,"21.0,21.0,12.1,N | 158.0,7.0,49.8,W",USA-HI / Oahu / Waianae / Pacific,2009:9-Aug-09,4.0-Bleaching (% of population),S1=0.0; S2=5.0; S3=5.0; S4=0.0,False,
159.19.811W.22.03.089N | Lae Nani (Turtle Bay),"22.0,3.0,5.3,N | 159.0,19.0,48.7,W",USA-HI / Kauai / Wailua / Pacific,2008:16-Feb-08,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=nan; S4=nan,True,only did half of transect
159.19.811W.22.03.089N | Lae Nani (Turtle Bay),"22.0,3.0,5.3,N | 159.0,19.0,48.7,W",USA-HI / Kauai / Wailua / Pacific,2008:16-Feb-08,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=nan; S4=nan,True,only did half of transect
"159.29.53.4W.22.13.7.2N | Pu`u Po`a, Princeville Resort Beach","22.0,13.0,7.2,N | 159.0,29.0,53.4,W",USA-HI / Kauai / Hanalei / Pacific,2007:10-Jun-07,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"159.29.53.4W.22.13.7.2N | Pu`u Po`a, Princeville Resort Beach","22.0,13.0,7.2,N | 159.0,29.0,53.4,W",USA-HI / Kauai / Hanalei / Pacific,2007:10-Jun-07,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"159.29.59.1W.22.13.12.9N | Pu'u Poa, Princeville Beach","22.0,13.0,12.9,N | 159.0,29.0,59.1,W",USA-HI / Kauai / Hanalei / Pacific,2008:14-Jun-08,3.0-Bleaching (% of colony),S1=20.0; S2=0.0; S3=0.0; S4=0.0,False,
"159.29.59.1W.22.13.12.9N | Pu'u Poa, Princeville Beach","22.0,13.0,12.9,N | 159.0,29.0,59.1,W",USA-HI / Kauai / Hanalei / Pacific,2008:14-Jun-08,3.0-Bleaching (% of population),S1=50.0; S2=0.0; S3=0.0; S4=0.0,False,
159.29.89W.22.13.12N | Princeville West,"22.0,13.0,7.2,N | 159.0,29.0,53.4,W",USA-HI / Kauai / Hanalei / Pacific,2007:10-Jun-07,2.0-Bleaching (% of colony),S1=5.0; S2=5.0; S3=0.0; S4=0.0,False,
159.29.89W.22.13.12N | Princeville West,"22.0,13.0,7.2,N | 159.0,29.0,53.4,W",USA-HI / Kauai / Hanalei / Pacific,2007:10-Jun-07,2.0-Bleaching (% of population),S1=5.0; S2=0.0; S3=0.0; S4=0.0,False,
159.35.11.4W.22.13.22.9N | Ke'e Beach,"22.0,13.0,22.9,N | 159.0,35.0,11.4,W",USA-HI / Kauai / Ha'ena (Hanalei) / Pacific,2008:10-May-08,1.5-Bleaching (% of colony),S1=1.0; S2=1.0; S3=1.0; S4=nan,True,did not do S4 of transect
159.35.11.4W.22.13.22.9N | Ke'e Beach,"22.0,13.0,22.9,N | 159.0,35.0,11.4,W",USA-HI / Kauai / Ha'ena (Hanalei) / Pacific,2008:10-May-08,1.5-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=nan,True,did not do S4 of transect
"159.446708W.21.870424N | Prince Kuhio Beach, Ho'ai Bay","21.0,52.0,13.5,N | 159.0,26.0,48.1,W",USA-HI / Kauai / Poipu / Pacific,2008:29-Mar-08,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=nan; S4=nan,True,only did half of transect
"159.446708W.21.870424N | Prince Kuhio Beach, Ho'ai Bay","21.0,52.0,13.5,N | 159.0,26.0,48.1,W",USA-HI / Kauai / Poipu / Pacific,2008:29-Mar-08,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=nan; S4=nan,True,only did half of transect
159.46.8E.18.49.2S | Beacon,"18.0,49.0,12.0,S | 159.0,46.0,48.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:24-Aug-05,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
159.46.8E.18.49.2S | Beacon,"18.0,49.0,12.0,S | 159.0,46.0,48.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:24-Aug-05,10.0-Bleaching (% of colony),S1=1.0; S2=1.0; S3=1.0; S4=1.0,False,
159.46.8E.18.49.2S | Beacon,"18.0,49.0,12.0,S | 159.0,46.0,48.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:24-Aug-05,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
159.46.8E.18.49.2S | Beacon,"18.0,49.0,12.0,S | 159.0,46.0,48.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:24-Aug-05,10.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=1.0; S4=1.0,False,
"159.4642W.22.2272N | Anini Beach, Boat Ramp","22.0,13.0,37.9,N | 159.0,27.0,51.1,W",USA-HI / Kauai / Princeville/Kilauea / Pacific,2008:8-Mar-08,1.5-Bleaching (% of colony),S1=15.0; S2=15.0; S3=10.0; S4=5.0,False,
"159.4642W.22.2272N | Anini Beach, Boat Ramp","22.0,13.0,37.9,N | 159.0,27.0,51.1,W",USA-HI / Kauai / Princeville/Kilauea / Pacific,2008:8-Mar-08,1.5-Bleaching (% of population),S1=15.0; S2=15.0; S3=10.0; S4=5.0,False,
159.47.20E.18.49.59S | Marutea,"18.0,49.0,35.4,S | 159.0,47.0,12.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:1-Sep-05,10.0-Bleaching (% of colony),S1=90.0; S2=100.0; S3=100.0; S4=100.0,False,
159.47.20E.18.49.59S | Marutea,"18.0,49.0,35.4,S | 159.0,47.0,12.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:1-Sep-05,10.0-Bleaching (% of population),S1=0.5; S2=0.5; S3=0.5; S4=0.5,False,
159.47.7E.18.50.1S | Vaioue,"18.0,50.0,6.0,S | 159.0,47.0,42.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:25-Aug-05,3.0-Bleaching (% of colony),S1=100.0; S2=100.0; S3=60.0; S4=100.0,False,
159.47.7E.18.50.1S | Vaioue,"18.0,50.0,6.0,S | 159.0,47.0,42.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:25-Aug-05,10.0-Bleaching (% of colony),S1=70.0; S2=90.0; S3=90.0; S4=90.0,False,
159.47.7E.18.50.1S | Vaioue,"18.0,50.0,6.0,S | 159.0,47.0,42.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:25-Aug-05,3.0-Bleaching (% of population),S1=5.0; S2=5.0; S3=2.0; S4=2.0,False,
159.47.7E.18.50.1S | Vaioue,"18.0,50.0,6.0,S | 159.0,47.0,42.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:25-Aug-05,10.0-Bleaching (% of population),S1=5.0; S2=5.0; S3=5.0; S4=5.0,False,
159.47.97E.18.50.30S | Amuri 2,"18.0,50.0,18.0,S | 159.0,47.0,58.2,W",Cook Islands / Aitutaki / nan / Pacific,2005:3-Sep-05,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=90.0; S4=0.0,False,
159.47.97E.18.50.30S | Amuri 2,"18.0,50.0,18.0,S | 159.0,47.0,58.2,W",Cook Islands / Aitutaki / nan / Pacific,2005:3-Sep-05,12.0-Bleaching (% of colony),S1=25.0; S2=0.0; S3=0.0; S4=0.0,False,
159.47.97E.18.50.30S | Amuri 2,"18.0,50.0,18.0,S | 159.0,47.0,58.2,W",Cook Islands / Aitutaki / nan / Pacific,2005:3-Sep-05,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=5.0; S4=0.0,False,
159.47.97E.18.50.30S | Amuri 2,"18.0,50.0,18.0,S | 159.0,47.0,58.2,W",Cook Islands / Aitutaki / nan / Pacific,2005:3-Sep-05,12.0-Bleaching (% of population),S1=0.1; S2=0.0; S3=0.0; S4=0.0,False,
159.48.15E.18.50.6S | Tongarutu,"18.0,50.0,36.0,S | 159.0,48.0,9.0,W",Cook Islands / Aitutaki / nan / Pacific,2005:31-Aug-05,3.0-Bleaching (% of colony),S1=100.0; S2=100.0; S3=100.0; S4=100.0,False,
